credit_card,cvv,credit_card_exp,phone,zipcode,state,city,street_addr,url,ssn,email,name,social,timestamp,dx_generic_text,generic_numbers
5108754582134823,793,07/79,+1 212 384 4881,24688,New York,New York City,0 Londonderry Parkway,ca.gov/cum/sociis.jsp?erat=quis&fermentum=orci&justo=eget&nec=orci&condimentum=vehicula&neque=condimentum&sapien=curabitur&placerat=in&ante=libero&nulla=ut&justo=massa&aliquam=volutpat&quis=convallis&turpis=morbi&eget=odio&elit=odio&sodales=elementum&scelerisque=eu&mauris=interdum&sit=eu&amet=tincidunt&eros=in&suspendisse=leo&accumsan=maecenas&tortor=pulvinar,565-31-0639,dcollum9n@paginegialle.it,Danyette,@04PUROPN4G,1.62E+12,Maternal care for rhesus isoimmunization,98.96%
5108754582134823,140,05/59,+1 405 183 8792,26192,Oklahoma,Oklahoma City,22 Stuart Road,shutterfly.com/dui.aspx?id=sodales&consequat=sed&in=tincidunt&consequat=eu&ut=felis&nulla=fusce&sed=posuere&accumsan=felis&felis=sed&ut=lacus&at=morbi&dolor=sem&quis=mauris&odio=laoreet&consequat=ut&varius=rhoncus&integer=aliquet&ac=pulvinar&leo=sed&pellentesque=nisl&ultrices=nunc&mattis=rhoncus&odio=dui&donec=vel&vitae=sem&nisi=sed&nam=sagittis&ultrices=nam&libero=congue&non=risus&mattis=semper&pulvinar=porta&nulla=volutpat,621-05-4573,dkoschke9o@addtoany.com,Delainey,@9605YJPN09,1.61E+12,"Displ commnt fx shaft of unsp tibia, 7thN",17.40%
5108754582134823,93,01/92,+1 415 823 9595,99446,California,San Francisco,6229 Twin Pines Avenue,illinois.edu/nonummy/integer/non/velit.png?justo=justo&nec=sollicitudin&condimentum=ut&neque=suscipit&sapien=a&placerat=feugiat&ante=et&nulla=eros&justo=vestibulum&aliquam=ac&quis=est&turpis=lacinia&eget=nisi&elit=venenatis&sodales=tristique&scelerisque=fusce&mauris=congue&sit=diam&amet=id&eros=ornare&suspendisse=imperdiet&accumsan=sapien&tortor=urna&quis=pretium&turpis=nisl&sed=ut&ante=volutpat&vivamus=sapien&tortor=arcu&duis=sed&mattis=augue&egestas=aliquam&metus=erat&aenean=volutpat&fermentum=in&donec=congue&ut=etiam&mauris=justo&eget=etiam&massa=pretium&tempor=iaculis&convallis=justo&nulla=in&neque=hac&libero=habitasse&convallis=platea&eget=dictumst&eleifend=etiam&luctus=faucibus&ultricies=cursus&eu=urna&nibh=ut&quisque=tellus&id=nulla&justo=ut&sit=erat&amet=id&sapien=mauris&dignissim=vulputate&vestibulum=elementum&vestibulum=nullam&ante=varius&ipsum=nulla&primis=facilisi&in=cras&faucibus=non&orci=velit,418-52-1261,cjozwicki9p@yale.edu,Carlie,@X08W02ISH6,1.62E+12,Occup of 3-whl mv injured in collision w 2/3-whl mv nontraf,16.31%
5108754582134823,837,04/28,+1 713 760 7288,87682,Texas,Houston,25 Schlimgen Pass,dropbox.com/odio/justo/sollicitudin.jsp?quis=bibendum&turpis=morbi&eget=non&elit=quam&sodales=nec&scelerisque=dui&mauris=luctus&sit=rutrum&amet=nulla&eros=tellus&suspendisse=in&accumsan=sagittis&tortor=dui&quis=vel&turpis=nisl&sed=duis&ante=ac&vivamus=nibh&tortor=fusce&duis=lacus&mattis=purus&egestas=aliquet&metus=at&aenean=feugiat&fermentum=non&donec=pretium&ut=quis&mauris=lectus&eget=suspendisse&massa=potenti&tempor=in&convallis=eleifend&nulla=quam&neque=a&libero=odio&convallis=in&eget=hac&eleifend=habitasse&luctus=platea&ultricies=dictumst&eu=maecenas&nibh=ut&quisque=massa&id=quis&justo=augue&sit=luctus&amet=tincidunt&sapien=nulla&dignissim=mollis&vestibulum=molestie&vestibulum=lorem&ante=quisque&ipsum=ut&primis=erat&in=curabitur&faucibus=gravida&orci=nisi&luctus=at&et=nibh&ultrices=in&posuere=hac&cubilia=habitasse&curae=platea&nulla=dictumst&dapibus=aliquam&dolor=augue&vel=quam&est=sollicitudin&donec=vitae&odio=consectetuer&justo=eget&sollicitudin=rutrum&ut=at&suscipit=lorem&a=integer&feugiat=tincidunt&et=ante&eros=vel&vestibulum=ipsum&ac=praesent&est=blandit&lacinia=lacinia&nisi=erat&venenatis=vestibulum&tristique=sed&fusce=magna&congue=at,184-86-7097,mcoker9q@infoseek.co.jp,Michel,@7GKL24DL9P,1.65E+12,"Multiple fractures of ribs, right side, init for clos fx",73.81%
5108754582134823,155,07/13,+1 601 460 6399,19032,Mississippi,Jackson,886 Jenifer Center,redcross.org/at/vulputate/vitae/nisl.xml?eleifend=sapien&quam=ut&a=nunc&odio=vestibulum&in=ante&hac=ipsum&habitasse=primis&platea=in&dictumst=faucibus&maecenas=orci&ut=luctus&massa=et&quis=ultrices&augue=posuere&luctus=cubilia&tincidunt=curae&nulla=mauris&mollis=viverra&molestie=diam&lorem=vitae&quisque=quam&ut=suspendisse&erat=potenti&curabitur=nullam&gravida=porttitor&nisi=lacus&at=at&nibh=turpis&in=donec&hac=posuere&habitasse=metus&platea=vitae&dictumst=ipsum&aliquam=aliquam&augue=non&quam=mauris&sollicitudin=morbi&vitae=non&consectetuer=lectus&eget=aliquam&rutrum=sit&at=amet&lorem=diam&integer=in&tincidunt=magna&ante=bibendum&vel=imperdiet&ipsum=nullam&praesent=orci&blandit=pede&lacinia=venenatis&erat=non&vestibulum=sodales&sed=sed&magna=tincidunt&at=eu&nunc=felis&commodo=fusce&placerat=posuere&praesent=felis&blandit=sed&nam=lacus&nulla=morbi&integer=sem&pede=mauris&justo=laoreet&lacinia=ut&eget=rhoncus&tincidunt=aliquet&eget=pulvinar&tempus=sed&vel=nisl&pede=nunc&morbi=rhoncus&porttitor=dui&lorem=vel&id=sem&ligula=sed&suspendisse=sagittis&ornare=nam&consequat=congue&lectus=risus&in=semper&est=porta&risus=volutpat&auctor=quam&sed=pede&tristique=lobortis&in=ligula&tempus=sit&sit=amet&amet=eleifend&sem=pede&fusce=libero&consequat=quis,794-22-1924,sweatherhill9r@slideshare.net,Sam,@5OT2UJCR69,1.65E+12,"Spinal enthesopathy, multiple sites in spine",99.10%
5108754582134823,83,06/75,+1 716 538 5077,30441,New York,Buffalo,2 Anthes Trail,altervista.org/sed/vel.aspx?ultrices=tempus&posuere=sit&cubilia=amet&curae=sem&mauris=fusce&viverra=consequat&diam=nulla&vitae=nisl&quam=nunc&suspendisse=nisl&potenti=duis&nullam=bibendum&porttitor=felis&lacus=sed&at=interdum&turpis=venenatis&donec=turpis&posuere=enim&metus=blandit&vitae=mi&ipsum=in&aliquam=porttitor&non=pede&mauris=justo&morbi=eu&non=massa&lectus=donec&aliquam=dapibus&sit=duis&amet=at&diam=velit&in=eu&magna=est&bibendum=congue&imperdiet=elementum&nullam=in&orci=hac&pede=habitasse&venenatis=platea&non=dictumst&sodales=morbi&sed=vestibulum&tincidunt=velit&eu=id&felis=pretium&fusce=iaculis&posuere=diam&felis=erat&sed=fermentum&lacus=justo&morbi=nec&sem=condimentum&mauris=neque&laoreet=sapien&ut=placerat&rhoncus=ante&aliquet=nulla&pulvinar=justo&sed=aliquam&nisl=quis&nunc=turpis&rhoncus=eget&dui=elit&vel=sodales&sem=scelerisque&sed=mauris&sagittis=sit&nam=amet&congue=eros&risus=suspendisse,766-37-7774,jgrunbaum9s@odnoklassniki.ru,Janis,@5NU66W2J28,1.66E+12,"Lacerat flexor musc/fasc/tend l thm at forarm lv, sequela",18.54%
5108754582134823,614,06/65,+1 304 757 7011,39168,West Virginia,Morgantown,384 Anhalt Avenue,goo.gl/at/velit/eu/est/congue/elementum.png?quis=maecenas&turpis=ut&eget=massa&elit=quis&sodales=augue&scelerisque=luctus,656-55-5752,agumbrell9t@woothemes.com,Augustus,@18CBE4FICG,1.60E+12,Encounter for other general examination,5.13%
5108754582134823,5,02/91,+1 314 581 6851,88931,Missouri,Saint Louis,21469 Forest Center,ucsd.edu/a/suscipit/nulla/elit/ac/nulla/sed.jpg?tristique=consequat&fusce=nulla&congue=nisl&diam=nunc&id=nisl&ornare=duis&imperdiet=bibendum&sapien=felis&urna=sed&pretium=interdum&nisl=venenatis&ut=turpis&volutpat=enim&sapien=blandit&arcu=mi&sed=in&augue=porttitor&aliquam=pede&erat=justo&volutpat=eu&in=massa,332-40-6462,rcheng9u@facebook.com,Ronnie,@373KVJ6TMK,1.65E+12,Dependence on renal dialysis,70.62%
5108754582134823,681,03/29,+1 602 264 2406,36270,Arizona,Phoenix,281 Bobwhite Drive,usa.gov/erat/curabitur.xml?et=dis&eros=parturient&vestibulum=montes&ac=nascetur&est=ridiculus&lacinia=mus&nisi=vivamus&venenatis=vestibulum&tristique=sagittis&fusce=sapien&congue=cum&diam=sociis&id=natoque&ornare=penatibus&imperdiet=et&sapien=magnis&urna=dis&pretium=parturient&nisl=montes&ut=nascetur&volutpat=ridiculus&sapien=mus&arcu=etiam&sed=vel&augue=augue&aliquam=vestibulum&erat=rutrum&volutpat=rutrum&in=neque&congue=aenean&etiam=auctor&justo=gravida&etiam=sem&pretium=praesent&iaculis=id&justo=massa&in=id&hac=nisl&habitasse=venenatis&platea=lacinia&dictumst=aenean&etiam=sit&faucibus=amet&cursus=justo&urna=morbi&ut=ut&tellus=odio&nulla=cras&ut=mi&erat=pede&id=malesuada&mauris=in&vulputate=imperdiet&elementum=et&nullam=commodo&varius=vulputate&nulla=justo&facilisi=in&cras=blandit&non=ultrices&velit=enim,444-52-1152,seastmond9v@hp.com,Shelbi,@P651VYWPRZ,1.68E+12,"Fall same lev fr slip/trip w strk agnst oth sharp obj, sqla",43.44%
5108754582134823,586,01/35,+1 817 830 5436,18165,Texas,Fort Worth,1 Petterle Parkway,indiegogo.com/nulla/pede/ullamcorper/augue/a/suscipit.xml?ut=curae&massa=nulla&quis=dapibus&augue=dolor&luctus=vel&tincidunt=est&nulla=donec&mollis=odio&molestie=justo&lorem=sollicitudin&quisque=ut&ut=suscipit&erat=a&curabitur=feugiat&gravida=et&nisi=eros&at=vestibulum&nibh=ac&in=est&hac=lacinia&habitasse=nisi&platea=venenatis&dictumst=tristique&aliquam=fusce&augue=congue&quam=diam&sollicitudin=id&vitae=ornare&consectetuer=imperdiet&eget=sapien&rutrum=urna&at=pretium&lorem=nisl&integer=ut&tincidunt=volutpat&ante=sapien&vel=arcu&ipsum=sed&praesent=augue&blandit=aliquam&lacinia=erat&erat=volutpat&vestibulum=in&sed=congue&magna=etiam&at=justo&nunc=etiam&commodo=pretium&placerat=iaculis&praesent=justo&blandit=in&nam=hac&nulla=habitasse&integer=platea&pede=dictumst&justo=etiam&lacinia=faucibus&eget=cursus&tincidunt=urna&eget=ut&tempus=tellus&vel=nulla&pede=ut&morbi=erat&porttitor=id&lorem=mauris&id=vulputate&ligula=elementum&suspendisse=nullam&ornare=varius&consequat=nulla&lectus=facilisi&in=cras&est=non&risus=velit&auctor=nec&sed=nisi&tristique=vulputate&in=nonummy&tempus=maecenas&sit=tincidunt&amet=lacus&sem=at&fusce=velit&consequat=vivamus,541-35-6459,ifarnon9w@sphinn.com,Iseabal,@N801I782WM,1.62E+12,Abnormal results of liver function studies,17.27%
5108754582134823,263,06/52,+1 727 615 0050,25397,Florida,Saint Petersburg,695 Arkansas Junction,fda.gov/dis/parturient/montes/nascetur/ridiculus.html?mi=vivamus&in=in&porttitor=felis&pede=eu&justo=sapien&eu=cursus&massa=vestibulum&donec=proin&dapibus=eu&duis=mi&at=nulla&velit=ac&eu=enim&est=in&congue=tempor&elementum=turpis&in=nec&hac=euismod&habitasse=scelerisque&platea=quam&dictumst=turpis&morbi=adipiscing&vestibulum=lorem&velit=vitae&id=mattis&pretium=nibh&iaculis=ligula&diam=nec&erat=sem&fermentum=duis&justo=aliquam&nec=convallis&condimentum=nunc&neque=proin&sapien=at&placerat=turpis&ante=a&nulla=pede&justo=posuere&aliquam=nonummy&quis=integer&turpis=non&eget=velit&elit=donec&sodales=diam&scelerisque=neque&mauris=vestibulum&sit=eget&amet=vulputate&eros=ut&suspendisse=ultrices&accumsan=vel&tortor=augue&quis=vestibulum&turpis=ante&sed=ipsum&ante=primis&vivamus=in&tortor=faucibus&duis=orci&mattis=luctus,746-66-3790,kburrett9x@loc.gov,Kissiah,@LNZCT29S5J,1.62E+12,"Lacerat unsp blood vess at low leg level, left leg, sequela",58.07%
5108754582134823,422,05/95,+1 832 221 5576,87126,Texas,Katy,4 Ludington Terrace,china.com.cn/lorem.jpg?tristique=dui&in=nec&tempus=nisi&sit=volutpat&amet=eleifend&sem=donec&fusce=ut&consequat=dolor&nulla=morbi&nisl=vel&nunc=lectus&nisl=in&duis=quam&bibendum=fringilla&felis=rhoncus&sed=mauris&interdum=enim&venenatis=leo&turpis=rhoncus&enim=sed&blandit=vestibulum&mi=sit&in=amet&porttitor=cursus&pede=id&justo=turpis&eu=integer&massa=aliquet&donec=massa&dapibus=id&duis=lobortis&at=convallis&velit=tortor&eu=risus&est=dapibus&congue=augue&elementum=vel&in=accumsan&hac=tellus&habitasse=nisi&platea=eu&dictumst=orci&morbi=mauris&vestibulum=lacinia&velit=sapien&id=quis&pretium=libero&iaculis=nullam&diam=sit&erat=amet&fermentum=turpis&justo=elementum&nec=ligula&condimentum=vehicula&neque=consequat&sapien=morbi&placerat=a&ante=ipsum&nulla=integer&justo=a&aliquam=nibh&quis=in&turpis=quis&eget=justo&elit=maecenas&sodales=rhoncus&scelerisque=aliquam&mauris=lacus&sit=morbi&amet=quis,368-98-3593,gveal9y@europa.eu,Georgetta,@6HH0508O9E,1.66E+12,"Noninfective disorders of pinna, unspecified ear",23.71%
5108754582134823,27,03/49,+1 256 460 3152,74674,Alabama,Huntsville,37 Shopko Center,mozilla.com/at/dolor.jpg?adipiscing=et,385-98-8543,sbuscher9z@surveymonkey.com,Sunny,@F8KR3242TG,1.65E+12,"Adhes due to fb acc left in body fol oth procedure, sequela",58.98%
5108754582134823,742,02/94,+1 571 988 9584,43021,Virginia,Fairfax,64 Sauthoff Avenue,rediff.com/quisque/arcu/libero.png?hac=pulvinar&habitasse=nulla&platea=pede&dictumst=ullamcorper&maecenas=augue&ut=a&massa=suscipit&quis=nulla&augue=elit&luctus=ac&tincidunt=nulla&nulla=sed&mollis=vel&molestie=enim&lorem=sit&quisque=amet&ut=nunc&erat=viverra&curabitur=dapibus&gravida=nulla&nisi=suscipit&at=ligula&nibh=in&in=lacus&hac=curabitur&habitasse=at&platea=ipsum&dictumst=ac&aliquam=tellus&augue=semper&quam=interdum&sollicitudin=mauris&vitae=ullamcorper&consectetuer=purus&eget=sit&rutrum=amet&at=nulla&lorem=quisque&integer=arcu&tincidunt=libero,425-83-5747,ahurrya0@quantcast.com,Amandy,@AN2MJO43NM,1.65E+12,Ulcerative (chronic) rectosigmoiditis w unsp complications,80.65%
5108754582134823,652,04/08,+1 518 859 4928,50638,New York,Albany,9 Daystar Circle,usnews.com/fusce/posuere/felis/sed.jsp?dui=consequat&maecenas=morbi&tristique=a&est=ipsum&et=integer&tempus=a&semper=nibh&est=in&quam=quis&pharetra=justo&magna=maecenas&ac=rhoncus&consequat=aliquam&metus=lacus&sapien=morbi&ut=quis&nunc=tortor&vestibulum=id&ante=nulla&ipsum=ultrices&primis=aliquet&in=maecenas&faucibus=leo&orci=odio&luctus=condimentum&et=id&ultrices=luctus&posuere=nec&cubilia=molestie&curae=sed&mauris=justo&viverra=pellentesque&diam=viverra,417-26-2615,gjardina1@uol.com.br,Garreth,@6744KFWEW6,1.63E+12,"Displ seg fx shaft of l fibula, 7thH",97.67%
5108754582134823,271,05/86,+1 502 247 7606,12084,Kentucky,Louisville,347 Londonderry Parkway,usgs.gov/sed/tristique.xml?duis=auctor&faucibus=sed&accumsan=tristique&odio=in&curabitur=tempus&convallis=sit&duis=amet&consequat=sem&dui=fusce&nec=consequat&nisi=nulla&volutpat=nisl&eleifend=nunc&donec=nisl&ut=duis&dolor=bibendum&morbi=felis&vel=sed&lectus=interdum&in=venenatis&quam=turpis&fringilla=enim&rhoncus=blandit&mauris=mi&enim=in&leo=porttitor,193-44-2691,kbalassaa2@woothemes.com,Kiel,@N44S32TTUP,1.68E+12,"Pregnancy related renal disease, third trimester",54.33%
5108754582134823,64,04/44,+1 303 489 6746,59148,Colorado,Aurora,23 Crowley Terrace,tinypic.com/vulputate/nonummy/maecenas/tincidunt/lacus/at.json?eu=rutrum&massa=nulla&donec=nunc&dapibus=purus&duis=phasellus&at=in&velit=felis&eu=donec&est=semper&congue=sapien&elementum=a&in=libero&hac=nam&habitasse=dui&platea=proin&dictumst=leo&morbi=odio&vestibulum=porttitor&velit=id&id=consequat&pretium=in&iaculis=consequat&diam=ut&erat=nulla&fermentum=sed&justo=accumsan&nec=felis&condimentum=ut&neque=at&sapien=dolor&placerat=quis&ante=odio&nulla=consequat&justo=varius&aliquam=integer&quis=ac&turpis=leo&eget=pellentesque&elit=ultrices&sodales=mattis&scelerisque=odio&mauris=donec&sit=vitae&amet=nisi&eros=nam&suspendisse=ultrices&accumsan=libero&tortor=non&quis=mattis&turpis=pulvinar&sed=nulla&ante=pede&vivamus=ullamcorper&tortor=augue&duis=a&mattis=suscipit&egestas=nulla&metus=elit&aenean=ac&fermentum=nulla&donec=sed&ut=vel&mauris=enim&eget=sit&massa=amet&tempor=nunc&convallis=viverra&nulla=dapibus&neque=nulla&libero=suscipit&convallis=ligula&eget=in&eleifend=lacus&luctus=curabitur&ultricies=at&eu=ipsum&nibh=ac&quisque=tellus&id=semper&justo=interdum&sit=mauris&amet=ullamcorper&sapien=purus&dignissim=sit&vestibulum=amet&vestibulum=nulla&ante=quisque,775-33-4796,flentea3@netlog.com,Fancy,@668RISO2I2,1.66E+12,"Stable burst fx third lum vertebra, subs for fx w delay heal",52.56%
5108754582134823,733,09/75,+1 570 271 1635,83820,Pennsylvania,Scranton,949 Anthes Hill,t.co/adipiscing/lorem/vitae/mattis/nibh/ligula/nec.html?eu=eu&sapien=orci&cursus=mauris&vestibulum=lacinia&proin=sapien&eu=quis&mi=libero&nulla=nullam&ac=sit&enim=amet&in=turpis&tempor=elementum&turpis=ligula&nec=vehicula&euismod=consequat&scelerisque=morbi&quam=a&turpis=ipsum&adipiscing=integer&lorem=a&vitae=nibh&mattis=in&nibh=quis&ligula=justo&nec=maecenas&sem=rhoncus&duis=aliquam&aliquam=lacus&convallis=morbi&nunc=quis&proin=tortor&at=id&turpis=nulla&a=ultrices&pede=aliquet&posuere=maecenas&nonummy=leo&integer=odio&non=condimentum&velit=id&donec=luctus&diam=nec&neque=molestie&vestibulum=sed&eget=justo&vulputate=pellentesque&ut=viverra&ultrices=pede&vel=ac&augue=diam&vestibulum=cras&ante=pellentesque&ipsum=volutpat&primis=dui&in=maecenas&faucibus=tristique&orci=est&luctus=et&et=tempus&ultrices=semper&posuere=est&cubilia=quam&curae=pharetra&donec=magna&pharetra=ac&magna=consequat&vestibulum=metus&aliquet=sapien&ultrices=ut&erat=nunc&tortor=vestibulum&sollicitudin=ante&mi=ipsum&sit=primis&amet=in&lobortis=faucibus&sapien=orci&sapien=luctus&non=et&mi=ultrices&integer=posuere&ac=cubilia&neque=curae&duis=mauris&bibendum=viverra&morbi=diam,597-02-2942,acarda4@yahoo.co.jp,Alair,@C2H1BD3J40,1.63E+12,"Stress fracture, unspecified ulna and radius",85.81%
5108754582134823,595,07/74,+1 413 245 0101,40932,Massachusetts,Springfield,5510 Sachs Terrace,businesswire.com/tincidunt/lacus/at.aspx?non=a&velit=feugiat&donec=et&diam=eros&neque=vestibulum&vestibulum=ac&eget=est&vulputate=lacinia&ut=nisi&ultrices=venenatis&vel=tristique&augue=fusce&vestibulum=congue&ante=diam&ipsum=id&primis=ornare&in=imperdiet&faucibus=sapien&orci=urna&luctus=pretium&et=nisl&ultrices=ut&posuere=volutpat&cubilia=sapien&curae=arcu&donec=sed&pharetra=augue&magna=aliquam&vestibulum=erat&aliquet=volutpat&ultrices=in&erat=congue&tortor=etiam&sollicitudin=justo&mi=etiam&sit=pretium,490-87-6255,ybartelsellisa5@springer.com,Ynez,@14L4E1X78Q,1.67E+12,"Injury of conjunctiva and corneal abrasion w/o fb, left eye",87.80%
5108754582134823,625,09/95,+1 517 122 3888,89114,Michigan,Lansing,92579 Montana Point,tripadvisor.com/amet/turpis/elementum/ligula.json?posuere=non&felis=lectus&sed=aliquam&lacus=sit&morbi=amet&sem=diam&mauris=in&laoreet=magna&ut=bibendum&rhoncus=imperdiet&aliquet=nullam&pulvinar=orci&sed=pede&nisl=venenatis&nunc=non&rhoncus=sodales&dui=sed&vel=tincidunt&sem=eu&sed=felis&sagittis=fusce&nam=posuere&congue=felis&risus=sed&semper=lacus&porta=morbi&volutpat=sem&quam=mauris&pede=laoreet&lobortis=ut&ligula=rhoncus&sit=aliquet&amet=pulvinar&eleifend=sed&pede=nisl&libero=nunc&quis=rhoncus&orci=dui&nullam=vel&molestie=sem&nibh=sed&in=sagittis&lectus=nam&pellentesque=congue&at=risus&nulla=semper&suspendisse=porta&potenti=volutpat&cras=quam&in=pede&purus=lobortis&eu=ligula&magna=sit&vulputate=amet&luctus=eleifend&cum=pede&sociis=libero&natoque=quis&penatibus=orci&et=nullam&magnis=molestie&dis=nibh&parturient=in&montes=lectus&nascetur=pellentesque&ridiculus=at&mus=nulla&vivamus=suspendisse&vestibulum=potenti&sagittis=cras&sapien=in,381-53-6958,cgenna6@opera.com,Chandra,@B4VUE51380,1.60E+12,"Displacement of indwelling urethral catheter, sequela",1.70%
5108754582134823,530,02/84,+1 520 220 1763,72299,Arizona,Tucson,16 Eastwood Street,huffingtonpost.com/pulvinar/lobortis/est/phasellus.html?aliquam=augue&convallis=luctus&nunc=tincidunt&proin=nulla&at=mollis&turpis=molestie&a=lorem&pede=quisque&posuere=ut&nonummy=erat&integer=curabitur&non=gravida&velit=nisi&donec=at&diam=nibh&neque=in&vestibulum=hac&eget=habitasse&vulputate=platea&ut=dictumst&ultrices=aliquam&vel=augue&augue=quam&vestibulum=sollicitudin&ante=vitae&ipsum=consectetuer&primis=eget&in=rutrum&faucibus=at&orci=lorem&luctus=integer&et=tincidunt&ultrices=ante&posuere=vel&cubilia=ipsum&curae=praesent&donec=blandit&pharetra=lacinia&magna=erat&vestibulum=vestibulum&aliquet=sed&ultrices=magna&erat=at&tortor=nunc&sollicitudin=commodo&mi=placerat&sit=praesent&amet=blandit&lobortis=nam&sapien=nulla&sapien=integer&non=pede&mi=justo&integer=lacinia&ac=eget&neque=tincidunt&duis=eget&bibendum=tempus&morbi=vel&non=pede&quam=morbi&nec=porttitor&dui=lorem&luctus=id&rutrum=ligula&nulla=suspendisse&tellus=ornare&in=consequat&sagittis=lectus&dui=in&vel=est&nisl=risus&duis=auctor&ac=sed&nibh=tristique&fusce=in&lacus=tempus&purus=sit&aliquet=amet&at=sem&feugiat=fusce&non=consequat&pretium=nulla&quis=nisl&lectus=nunc&suspendisse=nisl&potenti=duis,229-84-7878,mmuslima7@cornell.edu,Michel,@MWE4D94OHR,1.62E+12,Superficial foreign body of left middle finger,97.99%
5108754582134823,64,03/55,+1 281 998 2286,55428,Texas,Houston,078 Carpenter Place,comsenz.com/enim/leo/rhoncus/sed/vestibulum.aspx?lacus=turpis&at=integer&velit=aliquet&vivamus=massa&vel=id&nulla=lobortis&eget=convallis&eros=tortor&elementum=risus&pellentesque=dapibus&quisque=augue&porta=vel&volutpat=accumsan&erat=tellus&quisque=nisi&erat=eu&eros=orci&viverra=mauris&eget=lacinia&congue=sapien&eget=quis&semper=libero&rutrum=nullam&nulla=sit&nunc=amet&purus=turpis&phasellus=elementum&in=ligula&felis=vehicula&donec=consequat&semper=morbi&sapien=a&a=ipsum&libero=integer&nam=a&dui=nibh&proin=in&leo=quis&odio=justo&porttitor=maecenas&id=rhoncus&consequat=aliquam&in=lacus&consequat=morbi&ut=quis&nulla=tortor&sed=id&accumsan=nulla&felis=ultrices&ut=aliquet&at=maecenas&dolor=leo&quis=odio&odio=condimentum&consequat=id&varius=luctus&integer=nec&ac=molestie&leo=sed&pellentesque=justo&ultrices=pellentesque&mattis=viverra&odio=pede&donec=ac&vitae=diam&nisi=cras&nam=pellentesque&ultrices=volutpat&libero=dui&non=maecenas&mattis=tristique&pulvinar=est&nulla=et&pede=tempus&ullamcorper=semper&augue=est&a=quam&suscipit=pharetra&nulla=magna&elit=ac&ac=consequat&nulla=metus&sed=sapien&vel=ut&enim=nunc&sit=vestibulum&amet=ante&nunc=ipsum&viverra=primis&dapibus=in&nulla=faucibus&suscipit=orci&ligula=luctus&in=et,752-78-3854,dtraicea8@dmoz.org,Diane,@P1E264QEW2,1.66E+12,"Partial traumatic amputation at elbow level, unsp arm, init",71.83%
5108754582134823,515,02/17,+1 801 395 4610,08904,Utah,Salt Lake City,655 Luster Pass,live.com/maecenas/leo/odio/condimentum/id/luctus/nec.html?sed=feugiat&sagittis=non&nam=pretium&congue=quis&risus=lectus&semper=suspendisse&porta=potenti&volutpat=in&quam=eleifend&pede=quam&lobortis=a&ligula=odio&sit=in&amet=hac&eleifend=habitasse&pede=platea&libero=dictumst&quis=maecenas&orci=ut&nullam=massa&molestie=quis&nibh=augue&in=luctus&lectus=tincidunt&pellentesque=nulla&at=mollis&nulla=molestie&suspendisse=lorem&potenti=quisque&cras=ut&in=erat&purus=curabitur&eu=gravida&magna=nisi&vulputate=at&luctus=nibh&cum=in&sociis=hac&natoque=habitasse&penatibus=platea,306-88-3590,omachena9@dmoz.org,Othello,@V68DWEJ925,1.60E+12,"Toxic effect of fusel oil, undetermined, sequela",28.30%
5108754582134823,728,07/50,+1 513 472 1677,67066,Ohio,Cincinnati,08 Gale Center,altervista.org/vivamus/in/felis/eu/sapien/cursus.png?eget=est&orci=quam&vehicula=pharetra&condimentum=magna&curabitur=ac&in=consequat&libero=metus&ut=sapien&massa=ut&volutpat=nunc&convallis=vestibulum&morbi=ante&odio=ipsum,472-84-9290,wcrosselandaa@nhs.uk,Wally,@G4UF3OB1N3,1.66E+12,"Oth fracture of right patella, init for clos fx",22.50%
5108754582134823,133,09/57,+1 410 316 4637,82546,Maryland,Baltimore,50778 Farwell Lane,pinterest.com/orci/luctus/et/ultrices/posuere/cubilia.jsp?amet=morbi&erat=a&nulla=ipsum&tempus=integer&vivamus=a&in=nibh&felis=in&eu=quis&sapien=justo&cursus=maecenas&vestibulum=rhoncus&proin=aliquam&eu=lacus&mi=morbi&nulla=quis&ac=tortor&enim=id&in=nulla&tempor=ultrices,612-53-3224,abaterab@irs.gov,Allyn,@Q8E6QRR6H8,1.63E+12,"Toxic effect of venom of oth spider, undetermined, subs",83.16%
5108754582134823,384,09/15,+1 505 255 9624,42034,New Mexico,Albuquerque,61 Dovetail Lane,google.es/elementum/in.jpg?in=nibh&hac=ligula&habitasse=nec&platea=sem&dictumst=duis&maecenas=aliquam&ut=convallis&massa=nunc&quis=proin&augue=at&luctus=turpis&tincidunt=a&nulla=pede,233-43-4166,fgirardyac@bigcartel.com,Fransisco,@NK85478214,1.62E+12,"Concussion and edema of cervical spinal cord, sequela",91.30%
